token	count	idf score
aptb	2	13.7690113211
aqila	2	13.7690113211
aquatic	2	12.7690113211
aquirer	2	12.7690113211
araf	2	12.7690113211
ardelia	2	12.7690113211
areanya	2	12.7690113211
arial	2	12.7690113211
ariif	2	12.7690113211
arisoi	2	12.7690113211
aritonang	2	12.7690113211
arjawinangun	2	12.7690113211
armansyah	2	12.7690113211
armateurs	2	12.7690113211
arnoldus	2	12.7690113211
around	2	13.7690113211
arrange	2	12.7690113211
arriyanto	2	12.7690113211
arsani	2	12.7690113211
artada	2	12.7690113211
artikulasi	2	12.7690113211
artistik	2	12.7690113211
arto	2	13.7690113211
artwork	2	12.7690113211
arustyono	2	13.7690113211
asah	2	13.7690113211
asasiyah	2	12.7690113211
asegaf	2	12.7690113211
ashabul	2	13.7690113211
ashanty	2	12.7690113211
asj	2	13.7690113211
asosisi	2	12.7690113211
aspect	2	13.7690113211
aspekantara	2	12.7690113211
asphalt	2	12.7690113211
asprindo	2	12.7690113211
asprov	2	13.7690113211
asren	2	12.7690113211
asriah	2	12.7690113211
asrim	2	12.7690113211
assembly	2	12.7690113211
asslmlkm	2	12.7690113211
associate	2	12.7690113211
astaga	2	12.7690113211
astagrata	2	12.7690113211
astaman	2	12.7690113211
astronomis	2	12.7690113211
asumsinya	2	12.7690113211
asusminya	2	12.7690113211
asvi	2	13.7690113211
aswad	2	13.7690113211
aswanto	2	12.7690113211
asyaari	2	13.7690113211
asyhari	2	12.7690113211
asymmetric	2	12.7690113211
ata	2	12.7690113211
atalaoui	2	13.7690113211
atapnya	2	12.7690113211
atasila	2	13.7690113211
atasnama	2	12.7690113211
ataupu	2	12.7690113211
atc	2	12.7690113211
atentu	2	13.7690113211
atika	2	13.7690113211
atk	2	12.7690113211
atlantik	2	12.7690113211
atletico	2	12.7690113211
atletpun	2	12.7690113211
atmosfir	2	12.7690113211
atomexpo	2	13.7690113211
atthana	2	12.7690113211
attitude	2	12.7690113211
attractions	2	12.7690113211
atu	2	12.7690113211
atuh	2	12.7690113211
audiensnya	2	12.7690113211
audited	2	12.7690113211
august	2	12.7690113211
auratnya	2	12.7690113211
autentik	2	13.7690113211
autisme	2	12.7690113211
available	2	12.7690113211
avanti	2	12.7690113211
avit	2	12.7690113211
aviv	2	12.7690113211
away	2	12.7690113211
awet	2	12.7690113211
ayala	2	12.7690113211
aye	2	12.7690113211
ayla	2	12.7690113211
ayodhyaputri	2	12.7690113211
ayooo	2	12.7690113211
ayung	2	12.7690113211
ayutingting92	2	12.7690113211
azra	2	12.7690113211
azrul	2	12.7690113211
azwarnas	2	13.7690113211
b2666bn	2	13.7690113211
b373	2	12.7690113211
babinsa	2	12.7690113211
babp	2	12.7690113211
babysitter	2	13.7690113211
bacawali	2	12.7690113211
bacawawali	2	13.7690113211
backlock	2	12.7690113211
badora	2	12.7690113211
badroddin	2	12.7690113211
badwedan	2	12.7690113211
bae	2	12.7690113211
bagaiman	2	12.7690113211
bagaimanpun	2	12.7690113211
bagansiapiapi	2	13.7690113211
bagong	2	12.7690113211
bagor	2	12.7690113211
bagu	2	12.7690113211
baguian	2	12.7690113211
bagunan	2	12.7690113211
bagusan	2	12.7690113211
bahagiain	2	12.7690113211
bahakn	2	12.7690113211
bahwasanya	2	12.7690113211
baiik	2	12.7690113211
baikan	2	12.7690113211
baiknnya	2	12.7690113211
bajilo	2	13.7690113211
bakesbanglinmas	2	12.7690113211
bakorkamla	2	12.7690113211
bakri	2	12.7690113211
balada	2	12.7690113211
balairung	2	12.7690113211
balak	2	13.7690113211
balasnya	2	12.7690113211
bale	2	13.7690113211
ballistic	2	12.7690113211
balo	2	12.7690113211
balung	2	13.7690113211
bambalamotu	2	13.7690113211
bandi	2	12.7690113211
bandingannya	2	12.7690113211
banggakan	2	12.7690113211
bangganya	2	12.7690113211
bangus	2	12.7690113211
banjirnya	2	12.7690113211
bankers	2	12.7690113211
banned	2	13.7690113211
bannya	2	12.7690113211
banser	2	12.7690113211
bantalan	2	12.7690113211
bantargebang	2	12.7690113211
bantarjati	2	13.7690113211
bantingan	2	12.7690113211
banu	2	12.7690113211
banya	2	12.7690113211
banyakan	2	12.7690113211
banyakin	2	12.7690113211
bapenas	2	12.7690113211
barajp	2	12.7690113211
barakuda	2	12.7690113211
barcode	2	12.7690113211
barekskrim	2	12.7690113211
bareksrim	2	12.7690113211
barhakam	2	12.7690113211
barikade	2	12.7690113211
bariq	2	12.7690113211
barjad	2	12.7690113211
barkan	2	13.7690113211
barli	2	12.7690113211
barokah	2	12.7690113211
basirun	2	13.7690113211
basist	2	12.7690113211
bassis	2	12.7690113211
bassist	2	12.7690113211
basuri	2	12.7690113211
batantekno	2	12.7690113211
batasin	2	12.7690113211
baterainya	2	12.7690113211
battery	2	12.7690113211
bauksit	2	13.7690113211
bauty	2	12.7690113211
bawnag	2	13.7690113211
bayak	2	12.7690113211
bayo	2	12.7690113211
bbku	2	13.7690113211
bbl	2	12.7690113211
bblm	2	12.7690113211
bbrsbd	2	13.7690113211
bbsdlp	2	12.7690113211
bbtn	2	12.7690113211
bd	2	12.7690113211
bdi	2	12.7690113211
bebeng	2	12.7690113211
beberap	2	12.7690113211
beberpa	2	12.7690113211
because	2	12.7690113211
bedasarkan	2	12.7690113211
bedrest	2	12.7690113211
bedug	2	12.7690113211
beechcraft	2	13.7690113211
begalung	2	12.7690113211
begiatan	2	12.7690113211
begituan	2	12.7690113211
begitupula	2	12.7690113211
begulir	2	12.7690113211
bejalan	2	12.7690113211
bekalan	2	12.7690113211
bekapai	2	12.7690113211
belajarlah	2	12.7690113211
belanjanya	2	12.7690113211
belatung	2	12.7690113211
belita	2	13.7690113211
belize	2	13.7690113211
belokan	2	12.7690113211
belom	2	12.7690113211
beltim	2	12.7690113211
belumlah	2	12.7690113211
belumuran	2	12.7690113211
bendunga	2	12.7690113211
bennar	2	12.7690113211
benoa	2	12.7690113211
benomor	2	12.7690113211
bentukannya	2	12.7690113211
bepuasa	2	12.7690113211
berafiliasi	2	12.7690113211
beragamnya	2	12.7690113211
beragun	2	13.7690113211
berai	2	12.7690113211
beraksen	2	12.7690113211
berakun	2	13.7690113211
berancang	2	12.7690113211
berarati	2	12.7690113211
beraroma	2	12.7690113211
berasaskan	2	13.7690113211
berau	2	12.7690113211
berbayar	2	12.7690113211
berbela	2	12.7690113211
berbentang	2	12.7690113211
berbisik	2	12.7690113211
berbunga	2	13.7690113211
bercuit	2	12.7690113211
bercumbu	2	12.7690113211
berda	2	12.7690113211
berdada	2	12.7690113211
berdasarjan	2	13.7690113211
berdemo	2	12.7690113211
berdempetan	2	12.7690113211
berdering	2	12.7690113211
berdo	2	12.7690113211
berdosalah	2	12.7690113211
berduri	2	12.7690113211
berembuk	2	12.7690113211
beretika	2	13.7690113211
berfluktuasi	2	12.7690113211
bergaung	2	12.7690113211
bergelar	2	12.7690113211
bergelimang	2	12.7690113211
bergender	2	12.7690113211
bergeraknya	2	12.7690113211
bergerigi	2	12.7690113211
bergerombol	2	12.7690113211
bergesarnya	2	12.7690113211
bergulat	2	12.7690113211
bergulirlah	2	12.7690113211
bergumul	2	12.7690113211
berhabitat	2	13.7690113211
berhasilnya	2	12.7690113211
berhawa	2	12.7690113211
berhem	2	12.7690113211
berhemat	2	12.7690113211
berhentilah	2	12.7690113211
berhologram	2	12.7690113211
beribu	2	12.7690113211
berijazahkan	2	12.7690113211
beriklan	2	12.7690113211
berinduk	2	12.7690113211
berinisi	2	12.7690113211
berinisia	2	12.7690113211
berinternet	2	12.7690113211
beriring	2	12.7690113211
berisa	2	12.7690113211
beritahukan	2	12.7690113211
beriur	2	12.7690113211
berjaminan	2	12.7690113211
berjanjinya	2	12.7690113211
berjejal	2	12.7690113211
berjejeran	2	12.7690113211
berjemaah	2	12.7690113211
berjenggot	2	12.7690113211
berjodoh	2	12.7690113211
berkabar	2	12.7690113211
berkantong	2	13.7690113211
berkasus	2	13.7690113211
berkategori	2	12.7690113211
berkawan	2	12.7690113211
berkebalikan	2	12.7690113211
berkecil	2	12.7690113211
berkejaran	2	12.7690113211
berkelir	2	12.7690113211
berkendaraan	2	12.7690113211
berkerjasama	2	12.7690113211
berkesesuaian	2	12.7690113211
berketurunan	2	12.7690113211
berkhasiatnya	2	12.7690113211
berkiblat	2	12.7690113211
berkodenama	2	12.7690113211
berkolerasi	2	12.7690113211
berkualtas	2	12.7690113211
berkurangan	2	13.7690113211
berlainan	2	12.7690113211
berlaka	2	12.7690113211
berleha	2	12.7690113211
berlensa	2	13.7690113211
berlima	2	12.7690113211
bermabuk	2	13.7690113211
bermacet	2	12.7690113211
bermainnya	2	12.7690113211
bermalam	2	12.7690113211
bermasa	2	13.7690113211
bermediasi	2	12.7690113211
bermiliar	2	12.7690113211
bernadeth	2	12.7690113211
bernadus	2	12.7690113211
bernandin	2	13.7690113211
bernutrisi	2	12.7690113211
berobah	2	12.7690113211
berompi	2	13.7690113211
beromzet	2	12.7690113211
berongga	2	12.7690113211
beroperasional	2	12.7690113211
beroperay	2	13.7690113211
beropersi	2	12.7690113211
berpamrih	2	12.7690113211
berpandapat	2	12.7690113211
berparade	2	12.7690113211
berperawakan	2	12.7690113211
berpistol	2	13.7690113211
berplatfrom	2	12.7690113211
berpoligami	2	13.7690113211
berpotongan	2	12.7690113211
berpuas	2	12.7690113211
berputus	2	12.7690113211
berrambut	2	12.7690113211
berrnapas	2	12.7690113211
bersalam	2	12.7690113211
bersambung	2	12.7690113211
bersampul	2	12.7690113211
bersediakah	2	12.7690113211
bersedih	2	12.7690113211
berselimut	2	12.7690113211
berserah	2	12.7690113211
bersertifikat	2	12.7690113211
berseru	2	13.7690113211
bersesuaian	2	12.7690113211
bersetubuh	2	12.7690113211
bersihnya	2	12.7690113211
bersila	2	12.7690113211
bersisa	2	13.7690113211
bersitengang	2	12.7690113211
bersiteru	2	12.7690113211
berskema	2	12.7690113211
bersolo	2	12.7690113211
bersuamikan	2	12.7690113211
bersudut	2	12.7690113211
bertabur	2	12.7690113211
bertandingan	2	12.7690113211
bertaqwa	2	12.7690113211
bertaubat	2	12.7690113211
bertekat	2	12.7690113211
bertele	2	12.7690113211
bertempur	2	12.7690113211
bertemua	2	12.7690113211
bertobat	2	12.7690113211
bertobatlah	2	13.7690113211
bertransisi	2	12.7690113211
bertransmisi	2	12.7690113211
bertudung	2	12.7690113211
bertulisan	2	12.7690113211
beruia	2	12.7690113211
berulangnya	2	12.7690113211
berulangtahun	2	12.7690113211
berundak	2	12.7690113211
berunsur	2	12.7690113211
beruntungnya	2	12.7690113211
berususan	2	13.7690113211
bervitamin	2	12.7690113211
berwujud	2	12.7690113211
berzikir	2	12.7690113211
berzina	2	12.7690113211
bestmoment	2	12.7690113211
besuk	2	12.7690113211
bete	2	12.7690113211
beyeun	2	12.7690113211
bfm	2	12.7690113211
bharat	2	12.7690113211
bhatoeghana	2	12.7690113211
bhiksutadisa	2	13.7690113211
bhr	2	13.7690113211
biadab	2	12.7690113211
bias	2	12.7690113211
biasakan	2	12.7690113211
bicarain	2	12.7690113211
bidokkes	2	12.7690113211
bikhuni	2	12.7690113211
biku	2	12.7690113211
binaraga	2	12.7690113211
binmas	2	12.7690113211
bintik	2	12.7690113211
biografinya	2	12.7690113211
biohigienis	2	12.7690113211
biotik	2	12.7690113211
bip	2	13.7690113211
bironya	2	12.7690113211
bisik	2	13.7690113211
bismillah	2	12.7690113211
bits	2	12.7690113211
bjti	2	12.7690113211
bkln	2	13.7690113211
bksw	2	12.7690113211
blackbery	2	12.7690113211
blackjack	2	13.7690113211
bleus	2	12.7690113211
bling	2	13.7690113211
bloatware	2	12.7690113211
block	2	12.7690113211
blus	2	12.7690113211
bmp	2	12.7690113211
bnerdasarkan	2	12.7690113211
bo	2	12.7690113211
bobobobo	2	12.7690113211
bodhi	2	12.7690113211
boepd	2	12.7690113211
boga	2	12.7690113211
bojongloa	2	12.7690113211
bojongsari	2	12.7690113211
bokumubin	2	12.7690113211
bold	2	12.7690113211
bolehkah	2	12.7690113211
boling	2	12.7690113211
bolok	2	12.7690113211
bombing	2	12.7690113211
bond	2	12.7690113211
bontot	2	12.7690113211
booklet	2	13.7690113211
bootcamp	2	12.7690113211
bor	2	12.7690113211
bore	2	12.7690113211
boro	2	13.7690113211
botabek	2	12.7690113211
both	2	12.7690113211
bouke	2	12.7690113211
boyamin	2	13.7690113211
boyolangu	2	12.7690113211
boyong	2	12.7690113211
bp0000	2	12.7690113211
bpkm	2	12.7690113211
bpnb	2	13.7690113211
br	2	12.7690113211
bramastyo	2	12.7690113211
breakdown	2	12.7690113211
bregada	2	12.7690113211
bregier	2	13.7690113211
brengsek	2	12.7690113211
brewerkz	2	12.7690113211
brh	2	13.7690113211
bria	2	13.7690113211
bripka	2	12.7690113211
british	2	12.7690113211
broadsword	2	12.7690113211
browse	2	13.7690113211
brr	2	13.7690113211
bsar	2	12.7690113211
bsde	2	13.7690113211
bsf	2	12.7690113211
bsia	2	12.7690113211
buangan	2	12.7690113211
buatnya	2	12.7690113211
bubarin	2	12.7690113211
bucha	2	12.7690113211
buddhist	2	12.7690113211
buddhists	2	12.7690113211
budek	2	12.7690113211
budhiman	2	12.7690113211
budhis	2	12.7690113211
budihardjo	2	13.7690113211
buenos	2	13.7690113211
bugas	2	12.7690113211
bujet	2	12.7690113211
bukittinggi	2	12.7690113211
buktiin	2	12.7690113211
buldozer	2	12.7690113211
bullish	2	12.7690113211
bum	2	12.7690113211
bumbungan	2	12.7690113211
bundel	2	12.7690113211
bungker	2	12.7690113211
bungo	2	12.7690113211
bupaten	2	12.7690113211
buram	2	12.7690113211
burhanudin	2	12.7690113211
busanan	2	12.7690113211
busar	2	13.7690113211
busral	2	13.7690113211
bussan	2	12.7690113211
bustomi	2	12.7690113211
busung	2	12.7690113211
butera	2	12.7690113211
butiknya	2	12.7690113211
butiran	2	12.7690113211
butta	2	12.7690113211
butut	2	12.7690113211
buyer	2	12.7690113211
buyers	2	12.7690113211
buyut	2	12.7690113211
bvmkg	2	12.7690113211
byarpet	2	12.7690113211
bz	2	12.7690113211
c17	2	12.7690113211
c22	2	12.7690113211
c6	2	12.7690113211
cabainya	2	13.7690113211
cabin	2	12.7690113211
cacian	2	12.7690113211
cadang	2	12.7690113211
cadar	2	12.7690113211
caesarlita	2	12.7690113211
cai	2	12.7690113211
cakalang	2	12.7690113211
callmecaitlyn	2	12.7690113211
cam	2	12.7690113211
camera	2	12.7690113211
camkan	2	12.7690113211
campursari	2	13.7690113211
canangkan	2	12.7690113211
cancel	2	12.7690113211
cancelation	2	12.7690113211
cancelling	2	12.7690113211
canggihnya	2	12.7690113211
cantiknya	2	12.7690113211
cantumin	2	13.7690113211
cantumkan	2	12.7690113211
capesize	2	12.7690113211
capitol	2	12.7690113211
caraka	2	12.7690113211
carin	2	13.7690113211
carmelita	2	13.7690113211
carrillo	2	13.7690113211
carvalho	2	12.7690113211
casmadi	2	13.7690113211
catalytic	2	12.7690113211
catch	2	12.7690113211
causa	2	12.7690113211
cawabup	2	12.7690113211
cbr	2	13.7690113211
cci	2	12.7690113211
cdg	2	13.7690113211
cederai	2	12.7690113211
cekcoknya	2	13.7690113211
cekoslovakia	2	13.7690113211
cello	2	12.7690113211
cendrawasih	2	12.7690113211
cengkeraman	2	12.7690113211
centil	2	12.7690113211
ceraikan	2	12.7690113211
ceramahnya	2	12.7690113211
cercaan	2	12.7690113211
cermai	2	12.7690113211
cetaknya	2	12.7690113211
cgt	2	12.7690113211
chaidar	2	13.7690113211
chairs	2	12.7690113211
challange	2	12.7690113211
champion	2	12.7690113211
chasana	2	13.7690113211
chasmala	2	12.7690113211
chemical	2	12.7690113211
cherryamelda	2	12.7690113211
cheryl	2	12.7690113211
chieh	2	13.7690113211
chilli	2	12.7690113211
chinese	2	12.7690113211
chinlone	2	12.7690113211
chisnandi	2	12.7690113211
chistin	2	12.7690113211
cholik	2	13.7690113211
chrisna	2	12.7690113211
christine	2	13.7690113211
christopher	2	12.7690113211
chrisye	2	12.7690113211
chusaeni	2	12.7690113211
ciampea	2	12.7690113211
cibanteng	2	12.7690113211
cibir	2	12.7690113211
cicil	2	12.7690113211
cicin	2	12.7690113211
cideng	2	12.7690113211
ciderai	2	12.7690113211
cie	2	13.7690113211
cieee	2	13.7690113211
cikal	2	12.7690113211
cikupa	2	12.7690113211
cilameri	2	12.7690113211
cincau	2	12.7690113211
cincinnya	2	12.7690113211
cinderella	2	13.7690113211
cintai	2	12.7690113211
cipkon	2	13.7690113211
ciptain	2	13.7690113211
circumstances	2	12.7690113211
cisitu	2	12.7690113211
citrawangan	2	13.7690113211
citro	2	12.7690113211
citta	2	12.7690113211
ciutannya	2	12.7690113211
click	2	12.7690113211
clinton	2	12.7690113211
clurit	2	12.7690113211
cmnp	2	12.7690113211
co2	2	12.7690113211
coating	2	12.7690113211
cobain	2	12.7690113211
cobalah	2	12.7690113211
coco	2	13.7690113211
coe	2	12.7690113211
colondam	2	12.7690113211
colour	2	12.7690113211
combain	2	12.7690113211
comedy	2	12.7690113211
comfort	2	12.7690113211
comfortable	2	12.7690113211
comission	2	13.7690113211
comitment	2	12.7690113211
comming	2	12.7690113211
commite	2	12.7690113211
communciations	2	12.7690113211
commutter	2	12.7690113211
competitif	2	12.7690113211
competition	2	12.7690113211
composite	2	12.7690113211
conditioner	2	12.7690113211
condotel	2	12.7690113211
condrodipo	2	12.7690113211
confirm	2	12.7690113211
confirmed	2	12.7690113211
confrence	2	12.7690113211
cong	2	12.7690113211
congrats	2	12.7690113211
congratulation	2	12.7690113211
connect	2	12.7690113211
connectivity	2	12.7690113211
conner	2	13.7690113211
conseling	2	12.7690113211
conservation	2	12.7690113211
consolation	2	12.7690113211
contek	2	12.7690113211
continental	2	12.7690113211
continue	2	12.7690113211
converter	2	12.7690113211
cooker	2	12.7690113211
cooling	2	12.7690113211
copotan	2	12.7690113211
copynya	2	12.7690113211
corcern	2	13.7690113211
coreng	2	12.7690113211
corin	2	13.7690113211
corinne	2	13.7690113211
cornelia	2	13.7690113211
corner	2	12.7690113211
cornus	2	12.7690113211
corong	2	12.7690113211
corporat	2	12.7690113211
corrupt	2	13.7690113211
costing	2	12.7690113211
costum	2	13.7690113211
costume	2	12.7690113211
costumer	2	12.7690113211
county	2	12.7690113211
coutinho	2	13.7690113211
cpib	2	12.7690113211
cpin	2	12.7690113211
cr4	2	12.7690113211
crane	2	12.7690113211
creativity	2	12.7690113211
creator	2	12.7690113211
cristian	2	12.7690113211
cristine	2	12.7690113211
critical	2	13.7690113211
crossing	2	12.7690113211
cruise	2	12.7690113211
cta	2	12.7690113211
cti	2	12.7690113211
cuacanya	2	12.7690113211
cuap	2	13.7690113211
cuek	2	12.7690113211
cuekin	2	12.7690113211
cuitkan	2	12.7690113211
cukainya	2	12.7690113211
culas	2	12.7690113211
culla	2	12.7690113211
cumlaude	2	12.7690113211
cupang	2	12.7690113211
curam	2	12.7690113211
curhatnya	2	12.7690113211
curiannya	2	12.7690113211
d02	2	12.7690113211
d1	2	12.7690113211
d3	2	12.7690113211
dadan	2	13.7690113211
daftarnya	2	12.7690113211
dagelan	2	12.7690113211
dahinya	2	12.7690113211
daker	2	13.7690113211
daksa	2	12.7690113211
dala	2	12.7690113211
dalimunthe	2	12.7690113211
dama	2	12.7690113211
dambakan	2	13.7690113211
damping	2	12.7690113211
damri	2	12.7690113211
danai	2	12.7690113211
danar	2	12.7690113211
danatalangan	2	13.7690113211
dankormar	2	12.7690113211
danpaspampres	2	12.7690113211
dansuspom	2	13.7690113211
dansuspon	2	12.7690113211
danu	2	12.7690113211
daoshu	2	12.7690113211
dapatlah	2	12.7690113211
darmex	2	12.7690113211
dartok	2	13.7690113211
dasarkan	2	12.7690113211
dasawarsa	2	12.7690113211
dasco	2	13.7690113211
dash	2	12.7690113211
dasikin	2	12.7690113211
datanginnya	2	12.7690113211
dataran	2	12.7690113211
daviz	2	12.7690113211
davvy	2	12.7690113211
dawa	2	12.7690113211
dawete	2	12.7690113211
dba	2	13.7690113211
dbawa	2	12.7690113211
dbs	2	12.7690113211
dc	2	12.7690113211
ddengan	2	12.7690113211
ddis	2	13.7690113211
deadweight	2	12.7690113211
debet	2	12.7690113211
deborah	2	13.7690113211
decak	2	12.7690113211
default	2	12.7690113211
defender	2	13.7690113211
deficitnya	2	12.7690113211
defrizal	2	12.7690113211
deikian	2	12.7690113211
deklarasikan	2	12.7690113211
dekrit	2	12.7690113211
deman	2	12.7690113211
demandnya	2	12.7690113211
demennya	2	12.7690113211
denah	2	13.7690113211
dengen	2	12.7690113211
dengerin	2	12.7690113211
denied	2	12.7690113211
denis	2	12.7690113211
denjen	2	12.7690113211
dennyja	2	12.7690113211
deo	2	12.7690113211
depak	2	12.7690113211
depdagri	2	12.7690113211
depkeu	2	12.7690113211
depsos	2	12.7690113211
derawan	2	13.7690113211
derby	2	12.7690113211
deseber	2	12.7690113211
desentralistik	2	12.7690113211
desi	2	12.7690113211
desia	2	13.7690113211
deskripsi	2	12.7690113211
desta	2	12.7690113211
destination	2	12.7690113211
desuskan	2	12.7690113211
deti	2	12.7690113211
detikfoto	2	12.7690113211
deviasi	2	12.7690113211
deviden	2	12.7690113211
deyang	2	13.7690113211
deyi	2	12.7690113211
df	2	12.7690113211
dgsbi	2	13.7690113211
dhae	2	12.7690113211
dhaka	2	12.7690113211
dhammadesana	2	12.7690113211
dhammadessana	2	12.7690113211
dharmmadipa	2	13.7690113211
dhimam	2	12.7690113211
dhukun	2	12.7690113211
diacara	2	12.7690113211
diagungkan	2	12.7690113211
dialihfungsikan	2	12.7690113211
diamnya	2	13.7690113211
diampuni	2	12.7690113211
dianaktirikan	2	12.7690113211
diancamkan	2	12.7690113211
diandra	2	12.7690113211
diansyah	2	12.7690113211
diapakan	2	12.7690113211
diaplikasikannya	2	13.7690113211
diasingkan	2	12.7690113211
diaspirasikan	2	12.7690113211
diatasnya	2	12.7690113211
dibabat	2	12.7690113211
diback	2	12.7690113211
dibahasnya	2	12.7690113211
dibajak	2	12.7690113211
dibantalkan	2	12.7690113211
dibawakannya	2	12.7690113211
dibebaskannya	2	12.7690113211
dibekingi	2	12.7690113211
dibekukannya	2	13.7690113211
dibelakang	2	12.7690113211
dibelokkan	2	12.7690113211
dibenci	2	12.7690113211
dibenturkan	2	12.7690113211
diberinama	2	12.7690113211
diberlakukanya	2	12.7690113211
dibesut	2	12.7690113211
dibidiknya	2	12.7690113211
dibincangkan	2	12.7690113211
diblokade	2	12.7690113211
dibocorin	2	12.7690113211
dibohongi	2	12.7690113211
